day,phase,box,mouse,time_bin,time_window,s_wall_count,s_wall_duration,s_wall_mean_duration,nest_duration,outside_nest_duration,nest_count,nest_mean_duration,s_wall_duration_fraction,s_wall_event_rate,ramp1_count,ramp1_duration,ramp1_mean_duration,ramp1_duration_fraction,ramp1_event_rate,ramp2_count,ramp2_duration,ramp2_mean_duration,ramp2_duration_fraction,ramp2_event_rate,non_wall_count,non_wall_duration,non_wall_mean_duration,non_wall_duration_fraction,non_wall_event_rate,woodstick_count,woodstick_duration,woodstick_mean_duration,woodstick_duration_fraction,woodstick_event_rate,feeder_prox_count,feeder_prox_duration,feeder_prox_mean_duration,feeder_prox_duration_fraction,feeder_prox_event_rate,feeder_dist_count,feeder_dist_duration,feeder_dist_mean_duration,feeder_dist_duration_fraction,feeder_dist_event_rate,water_prox_count,water_prox_duration,water_prox_mean_duration,water_prox_duration_fraction,water_prox_event_rate,water_dist_count,water_dist_duration,water_dist_mean_duration,water_dist_duration_fraction,water_dist_event_rate,motionless_count,motionless_duration,motionless_mean_duration,motionless_duration_fraction,motionless_event_rate,speeding_count,speeding_duration,speeding_mean_duration,speeding_duration_fraction,speeding_event_rate,chasing_duration,chasing_count,chasing_mean_duration,chased_duration,chased_count,chased_mean_duration,chasing_duration_fraction,chasing_event_rate,chased_duration_fraction,chased_event_rate,chasing_duration_ratio,chased_duration_ratio,chasing_event_ratio,chased_event_ratio,total_distance,valid_locomotion_duration,mean_speed,median_speed,mean_abs_angular_velocity,mean_abs_acceleration,valid_locomotion_duration_fraction,nest_frames,weighted_sum,alone_sum,weighted_co_occupancy,alone_fraction,feeding_frames,drinking_frames,ramps_frames,s_wall_frames,feeding_together_frames,drinking_together_frames,ramps_together_frames,s_wall_together_frames,feeding_alone_frames,drinking_alone_frames,ramps_alone_frames,s_wall_alone_frames,feeding_together_fraction,feeding_alone_fraction,drinking_together_fraction,drinking_alone_fraction,ramps_together_fraction,ramps_alone_fraction,s_wall_together_fraction,s_wall_alone_fraction,time_point,exp,sex,age,mouse_ID,background,treatment,condition,qc_exclude,qc_speed_outlier,qc_exclude_timebin
3,inactive,2,green,4,3-4,,,,2406.56,1193.44,1.0,2406.56,,,,,,,,,,,,,1.0,2406.56,2406.56,2.016490146132189,0.0008379139294811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60165.0,60165.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111833,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,2,red,1,0-1,3.0,76.52,25.506666666666664,2799.32,800.6799999999998,19.0,147.33263157894737,0.0955687665484338,0.0037468152070739,1.0,3.04,3.04,0.0037967727431683,0.0012489384023579,,,,,,19.0,3362.04,176.94947368421052,4.1989808662636765,0.0237298296448019,,,,,,13.0,74.68,5.744615384615385,0.0932707198880951,0.0162361992306539,3.0,10.48,3.4933333333333336,0.0130888744567117,0.0037468152070739,2.0,25.72,12.86,0.0321226957086476,0.0024978768047159,,,,,,13.0,57.88,4.452307692307692,0.0722885547284808,0.0162361992306539,,,,,,,,,,,,,,,,,,,,23.203163111275515,780.0,0.0297476450144557,0.0094625868759926,1.9613731985361664,0.0250426929411709,0.9741719538392368,70002.0,29407.666666666664,17980.0,0.4200975210232088,0.2568498042913059,2145.0,645.0,77.0,1916.0,28.0,0.0,18.0,797.0,2117.0,645.0,59.0,1119.0,0.013053613053613,0.9869463869463868,0.0,1.0,0.2337662337662337,0.7662337662337663,0.4159707724425887,0.5840292275574113,baseline,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA,False,False,True
3,inactive,2,red,2,1-2,,,,3600.0,0.0,1.0,3600.0,,,,,,,,,,,,,1.0,3600.0,3600.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90001.0,89876.66666666667,0.0,0.9986185338681424,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA,False,False,True
3,inactive,2,red,3,2-3,,,,3600.0,0.0,1.0,3600.0,,,,,,,,,,,,,1.0,3600.0,3600.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90001.0,89991.33333333334,0.0,0.999892593785995,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA,False,False,True
3,inactive,2,red,4,3-4,,,,2406.56,1193.44,1.0,2406.56,,,,,,,,,,,,,1.0,2406.56,2406.56,2.016490146132189,0.0008379139294811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60165.0,60165.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111863,CTRL,MDMA,CTRL_MDMA,False,False,True
3,inactive,2,yellow,1,0-1,27.0,183.88,6.810370370370371,1250.32,2349.6800000000003,54.0,23.15407407407407,0.0782574648462769,0.0114909264240236,9.0,31.84,3.537777777777778,0.0135507813829968,0.0038303088080078,8.0,36.44,4.555,0.0155084947737564,0.0034047189404514,42.0,3329.04,79.26285714285714,1.4168056926900685,0.0178747744373701,,,,,,32.0,182.08,5.69,0.0774914030846753,0.0136188757618058,24.0,136.76,5.698333333333333,0.0582036702870178,0.0102141568213543,1.0,20.08,20.08,0.0085458445405331,0.0004255898675564,5.0,38.16,7.632,0.0162405093459534,0.0021279493377821,27.0,102.16,3.783703703703704,0.0434782608695652,0.0114909264240236,1.0,2.28,2.28,0.0009703448980286,0.0004255898675564,,,,,,,,,,,,,,,88.22613118742915,2296.0,0.0384260153255353,0.0093931458328941,2.129178557510316,0.035730493547315,0.9771543359095706,31312.0,21454.666666666664,759.0,0.68518991653892,0.0242399080224833,8027.0,1462.0,1724.0,4624.0,1490.0,0.0,583.0,1492.0,6537.0,1462.0,1141.0,3132.0,0.1856235206179145,0.8143764793820855,0.0,1.0,0.3381670533642691,0.6618329466357309,0.3226643598615917,0.6773356401384083,baseline,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,2,yellow,2,1-2,,,,3600.0,0.0,1.0,3600.0,,,,,,,,,,,,,1.0,3600.0,3600.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90001.0,89876.66666666667,0.0,0.9986185338681424,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,2,yellow,3,2-3,,,,3598.96,1.0399999999999636,2.0,1799.48,,,,,,,,,,,,,1.0,3600.0,3600.0,3461.538461538583,0.9615384615384952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89976.0,89974.66666666666,0.0,0.999985181233514,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,2,yellow,4,3-4,,,,2406.56,1193.44,1.0,2406.56,,,,,,,,,,,,,1.0,2406.56,2406.56,2.016490146132189,0.0008379139294811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60165.0,60165.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,baseline,male_P42,male,P42,1111917,ELA,MDMA,ELA_MDMA,False,False,True
3,inactive,3,blue,1,0-1,7.0,29.96,4.28,2525.92,1074.08,52.0,48.575384615384614,0.0278936392075078,0.0065172054223149,6.0,18.76,3.126666666666667,0.0174661105318039,0.0055861760762699,2.0,6.12,3.06,0.0056978995977953,0.0018620586920899,17.0,3507.64,206.3317647058823,3.2657157753612394,0.0158274988827647,,,,,,22.0,92.52,4.205454545454545,0.0861388350960822,0.0204826456129897,9.0,38.8,4.311111111111111,0.0361239386265455,0.0083792641144048,4.0,49.44,12.36,0.0460300908684641,0.0037241173841799,3.0,17.04,5.68,0.0158647400566065,0.0027930880381349,21.0,77.36,3.683809523809524,0.0720244302100402,0.0195516162669447,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0009310293460449,0.0009310293460449,0.0,1.0,0.0,1.0,27.72216868975674,1020.0,0.0271785967546634,0.0054770865377515,2.020563502185154,0.0257198104226043,0.9496499329658872,63200.0,32072.66666666666,8167.0,0.5074789029535864,0.1292246835443038,3314.0,1669.0,630.0,756.0,440.0,0.0,151.0,36.0,2874.0,1669.0,479.0,720.0,0.1327700663850332,0.8672299336149668,0.0,1.0,0.2396825396825397,0.7603174603174603,0.0476190476190476,0.9523809523809524,baseline,male_P42,male,P42,1111864,CTRL,saline,CTRL_saline,False,False,True
